song_id,release_year,key,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,popularity,artist_type,genre,hit,duration_log,followers_log
777NOXupZkFdg8zlPMoVqc,1976,A,0.457,0.677,0.619,0.000149,0.221,-7.446,0.0334,0.74,119.624,76.0,band,rock,0,12.505588175628457,14.338575573850825
7785ghT4ZHFYUyniLySfRl,1989,A,0.000382,0.605,0.919,0.00139,0.057,-8.372,0.0503,0.84,115.006,73.0,band,rock,0,12.410701859346426,13.742138468828369
7794QaFBpncEk60Njlc4gK,2002,G,0.382,0.786,0.554,0.0,0.0393,-12.315,0.265,0.83,94.042,40.0,-,functional,1,12.472371467158311,10.176981954277059
7795WJLVKJoAyVoOtCWqXN,2015,F,0.529,0.677,0.485,2.04e-05,0.0766,-5.795,0.0361,0.493,82.001,92.0,singer,pop,1,12.385548490457515,16.067610451027107
779MuGuXJ9SQrzeKHVVhey,1970,"D♯, E♭",0.92,0.357,0.453,0.0354,0.292,-11.398,0.0318,0.617,137.597,47.0,band,soul/r&b,0,12.059276521203506,11.359541158070872
779ooI3rBd0CLqCiiJmtVo,2002,E,0.00216,0.427,0.843,0.0,0.179,-4.54,0.0364,0.304,147.387,49.0,band,unknown,1,12.208474758146187,5.940171252720432
77A7dWpSxVoauUbJn83Oj3,2011,"F♯, G♭",0.296,0.595,0.667,0.0,0.109,-6.442,0.034,0.272,121.949,64.0,band,metal,0,12.554431103164525,12.672510550129054
77CmG7yRD68NZmOMikeM29,2015,C,0.0688,0.694,0.779,3.99e-06,0.0803,-6.984,0.071,0.594,84.975,76.0,singer,country,1,12.308633746480464,15.000288310382718
77EgHG7p9izd7YGNbBCXjc,1987,D,0.26,0.491,0.834,1.07e-05,0.196,-11.204,0.0571,0.481,124.122,67.0,band,rock,0,12.565382116054144,12.417722395453163
77FpiIZMdHmJ2C0pyBvbBH,1995,E,0.000532,0.805,0.451,0.695,0.103,-17.401,0.111,0.465,128.005,53.0,singer,hip hop/rap,1,12.81945666267378,11.493671287248082
77Fs4XIB6489MG4cpNwBms,1986,"A♯, B♭",0.503,0.761,0.335,0.0,0.0741,-14.09,0.0362,0.64,125.359,43.0,singer,funk,0,12.667921237668097,10.999295913871503
77IAeEz8LEchPN8UNjaTJ2,2017,G,0.218,0.713,0.496,0.000237,0.0761,-10.045,0.311,0.6,162.039,91.0,singer,hip hop/rap,0,12.66640781044464,16.0174706826535
77IQnGNXmFXAMr3YGmloBG,1996,G,4.59e-05,0.497,0.875,0.00399,0.625,-8.84,0.0355,0.505,98.171,44.0,-,rock,1,12.158147357247746,9.756436609824092
77LVgYgRJU8LVDcC87otHv,1989,A,0.0409,0.682,0.748,1.3e-05,0.103,-10.862,0.036,0.933,122.847,57.0,band,adult standards,0,12.438667393249686,11.301191575207582
77NL13rFOTW7lhGWIzaVGm,1973,"G♯, A♭",0.792,0.417,0.129,3.74e-05,0.256,-15.868,0.0293,0.419,79.606,55.0,singer,adult standards,0,12.100345395967022,11.766761156638179
77NXc7sd8kAY6wOkdS9TkJ,1966,G,0.429,0.76,0.559,0.0,0.305,-10.508,0.0439,0.765,111.989,20.0,band,unknown,0,12.070333102449192,5.135798437050262
77OrSP1deVWbCGtE1FNNlr,1970,"A♯, B♭",0.905,0.501,0.219,0.737,0.474,-16.001,0.0365,0.639,92.422,30.0,band,soul/r&b,0,12.110959446323896,9.184201714366488
77S8pBH3ilaDIPmTJkRNQn,2001,"A♯, B♭",0.0103,0.92,0.487,0.0,0.0411,-5.578,0.182,0.806,92.836,43.0,-,unknown,1,12.39421473013906,6.115892125483034
77VW8u6inET54YAKN1RSnd,2006,F,0.00043,0.58,0.983,0.00694,0.0801,-3.291,0.0636,0.416,110.053,77.0,band,metal,0,12.149153026705838,14.976295759423591
77W6VUoJdasCQgjc5DW19q,2013,G,0.000673,0.738,0.875,0.000556,0.285,-3.141,0.127,0.538,114.962,84.0,band,pop,0,12.30017300288527,15.658682147853092
77W8NXTb130CKqV2ochP4Y,1965,"F♯, G♭",0.676,0.85,0.333,0.0222,0.144,-13.307,0.076,0.908,127.575,14.0,band,unknown,0,11.965197820185649,6.391917113392602
77WOfgLBY7ClTfjWsfwiOM,1970,B,0.135,0.662,0.52,8.51e-05,0.181,-15.286,0.0514,0.819,113.495,53.0,singer,blues,0,11.841754279206164,10.827012057472162
77XlfkvXtMwppbEU5sku97,1978,B,0.0526,0.443,0.797,0.0,0.0997,-5.329,0.0351,0.521,123.428,63.0,singer,rock,1,12.23265615217986,13.106266515270875
77Yb8RXP7vyBrCb7g2CQbv,1966,G,0.0531,0.379,0.699,0.00215,0.195,-8.726,0.0801,0.631,127.776,69.0,band,rock,0,12.32474861573515,13.974159107193945
77btuAAez622DcWAqhL2kA,1986,G,0.551,0.609,0.476,0.000317,0.443,-13.109,0.0432,0.626,119.897,32.0,-,unknown,0,12.71035994093655,8.027802848370312
77dBhsboEbsoO8heaoHlJ8,1964,A,0.639,0.605,0.632,4.86e-05,0.0763,-6.338,0.0639,0.98,193.171,16.0,singer,unknown,0,11.963414925311662,6.040254711277414
77fMGCDb1e3KEd060YEpyS,1981,E,0.627,0.307,0.354,0.0102,0.21,-15.855,0.0323,0.239,81.562,85.0,singer,pop,0,12.450954204984209,16.261407112417505
77fP7UixHMYEIFT8NS92Ul,2009,"C♯, D♭",0.0339,0.802,0.556,0.0,0.0958,-5.395,0.0418,0.158,120.047,82.0,singer,hip hop/rap,0,12.473860636503968,15.774788388677715
77gsSWnlkcGu56wSgdR2yH,1988,D,0.064,0.911,0.558,0.00248,0.0549,-10.007,0.041,0.894,117.983,40.0,-,functional,1,12.475446897904577,10.176981954277059
77hjM9bMmgfTGJXv14UFmi,2017,C,0.0231,0.392,0.825,2.25e-06,0.0972,-2.068,0.0535,0.482,98.959,78.0,band,rock,1,12.401861443900717,14.88790412012233
77nSOTGJoNEfRMtfRMybI6,1966,"D♯, E♭",0.412,0.705,0.469,0.0,0.0891,-11.521,0.0333,0.812,120.085,68.0,-,adult standards,0,11.952218566493176,13.900782339401237
77nToJAT8p7sn9X89CPuGh,1973,C,0.377,0.475,0.468,0.0,0.231,-12.137,0.0311,0.748,134.418,65.0,band,pop,0,12.308453225586936,13.25349689742885
77ofWAzg1VoiK0mek1pYC0,1972,"C♯, D♭",0.539,0.577,0.604,0.00418,0.0794,-8.412,0.0337,0.721,92.295,70.0,band,pop,0,12.334413088457614,13.14576149395954
77q65VGEbRnJlnX50UfnZS,2010,"C♯, D♭",0.0719,0.663,0.91,0.0,0.244,-1.629,0.317,0.342,144.993,91.0,singer,hip hop/rap,1,12.342472420410168,15.920768714453589
77rzoJ5VaC2BLB1IkjGnoi,2005,E,0.0316,0.845,0.937,2.35e-05,0.359,-3.283,0.0653,0.963,129.966,82.0,singer,pop,0,12.21958592845519,15.67115051937633
77tvyAdaJIlr9xX657QoKi,2011,"G♯, A♭",0.0121,0.125,0.197,0.89,0.158,-8.956,0.0414,0.0661,72.321,0.0,-,unknown,0,12.588091697107357,2.8903717578961645
77uBKmD6CASCdkShSM3SPt,1970,"A♯, B♭",0.828,0.422,0.441,0.00165,0.261,-8.064,0.0362,0.349,132.573,36.0,band,soul/r&b,0,12.142355120616287,7.3938782901077555
77vYwoC7e3pVoPq8BA9CuL,2008,A,0.423,0.605,0.619,0.313,0.0732,-8.971,0.0261,0.578,133.074,73.0,band,folk/indie,0,13.1338452081799,13.860869126653439
77z4q3Shdd9magojRl0cKF,1966,E,0.283,0.556,0.756,0.0,0.587,-7.641,0.0502,0.766,90.738,32.0,-,soul/r&b,0,11.955133860972044,6.862757913051401
781plUYinAku1wVS2TCxgn,1971,C,0.379,0.657,0.717,0.0176,0.338,-10.583,0.0384,0.905,96.467,66.0,band,pop,0,12.125448101956287,12.217818393360224
782vPjnKnArAMoYF8JUTkO,1966,"G♯, A♭",0.233,0.556,0.907,5.85e-06,0.247,-5.638,0.0615,0.894,84.425,26.0,-,gospel,0,11.903432591511997,7.29505641646263
785NElmjepfzUQVXQcBVxv,1982,D,0.514,0.68,0.291,7.83e-05,0.0982,-12.46,0.0313,0.604,100.861,56.0,band,reggae,0,12.001511614739405,10.234336867263503
785Zx8MzinYPVssPaktKoG,1976,A,0.123,0.639,0.564,0.0,0.0715,-7.241,0.0227,0.877,92.994,64.0,singer,adult standards,0,12.17444781051196,12.614064558576208
785t3poQsvdkSeH5xGA9R4,2004,A,0.28,0.745,0.858,0.0,0.188,-2.221,0.237,0.547,89.983,68.0,band,hip hop/rap,0,12.42735045743454,13.936059542632224
7861kBrZ5aw7o4NfggcyYW,1999,"C♯, D♭",0.162,0.806,0.802,0.000885,0.0698,-7.076,0.102,0.529,127.931,84.0,singer,pop,1,12.585881426824553,15.306308167393317
786Bsh40wJdhgUBebTgQjV,1983,"C♯, D♭",0.636,0.604,0.436,0.0,0.0674,-9.078,0.0323,0.304,126.788,65.0,band,adult standards,0,12.579338201016055,12.685915213286567
786JtMVuEPBGMZzfr7fVBH,1965,"C♯, D♭",0.545,0.361,0.554,0.0,0.328,-8.866,0.0332,0.442,111.637,50.0,duo,pop,0,12.216027926866138,10.585143966380576
786h4kDeZiX5nYvOwA3wtE,1993,"D♯, E♭",0.0218,0.611,0.833,0.000204,0.0923,-7.554,0.0351,0.793,108.498,55.0,band,rock,0,12.300900891041003,11.986541312293703
788Qk4xRInJH4pz7Kargs4,1966,C,0.762,0.488,0.448,2.47e-06,0.18,-10.263,0.034,0.777,66.508,24.0,singer,unknown,0,11.929884266789607,6.126869184114185
78AucGxdmVa4Bx6HwDPOS4,2017,"C♯, D♭",0.153,0.517,0.61,0.0,0.416,-6.373,0.372,0.163,135.498,86.0,singer,hip hop/rap,0,12.136690412537583,15.425321800701944
78DSnVdZiuakQPwV0ler7s,1977,"A♯, B♭",0.652,0.257,0.325,1.58e-05,0.118,-11.119,0.029,0.196,146.367,67.0,-,adult standards,1,12.083079812415727,13.219546347895454
78FHUZRbFDCG6VkRAQdFLm,1985,"C♯, D♭",0.134,0.286,0.5,4.57e-05,0.108,-14.281,0.0357,0.443,99.162,61.0,band,rock,1,12.748205057482846,12.287638807542239
78FzQfooQzB43sGzlpI2At,1988,C,0.0711,0.493,0.747,0.0,0.138,-8.521,0.0298,0.536,90.239,71.0,band,rock,1,12.558140493079444,14.065004663796444
78HLOELYnF1msRggbkZtFq,1976,D,0.24,0.39,0.491,3.35e-06,0.102,-9.07,0.0286,0.445,113.705,32.0,band,rock,0,12.264850857898987,9.865629909979887
78HTumWImgZ8Ss5VqGfB1N,1993,"F♯, G♭",0.00514,0.565,0.919,0.000417,0.285,-4.699,0.0359,0.915,149.65,71.0,singer,rock,0,12.721611146224669,13.341441074323402
78His8pbKjbDQF7aX5asgv,1978,G,0.13,0.729,0.851,0.000912,0.443,-7.033,0.0362,0.741,115.118,68.0,band,disco,1,12.473301979409225,13.116655116237261
78INWZDnZhbwmPMgq8pYC8,1989,E,0.0873,0.596,0.73,0.00219,0.058,-14.208,0.0346,0.6,126.03,68.0,singer,pop,0,12.40301184214751,13.597381910970817
78IlMYdaAwoR4cTPqPgMax,1989,"C♯, D♭",0.374,0.347,0.594,0.0,0.145,-11.716,0.0324,0.187,96.264,66.0,band,rock,0,12.386730318837426,12.735797547518933
78JYtz4yOPqAEgZZc3SBLT,1968,D,0.291,0.461,0.367,0.0216,0.366,-13.85,0.104,0.671,115.717,78.0,band,rock,0,12.211597356172874,15.248470446858926
78JkN8xN065YM5ZZP9x8he,1974,B,0.671,0.675,0.355,0.0042,0.0841,-13.57,0.0371,0.456,123.867,45.0,-,soul/r&b,0,12.57694975951839,11.509218603038901
78JlD9PKDckLNq0ouu0DZM,1966,D,0.538,0.511,0.194,0.00092,0.0971,-17.579,0.0259,0.346,96.254,58.0,singer,adult standards,0,12.044341640832227,11.976873294820596
78JmElAFmrPNhLjovDR9Jm,1965,G,0.262,0.551,0.86,4.57e-06,0.0558,-7.839,0.0796,0.723,136.921,72.0,band,rock,0,11.860111531569741,14.028267555293839
78K0CsNamJ1LdSrWO7CxCn,1976,F,0.43,0.405,0.703,1.03e-05,0.135,-4.717,0.0348,0.651,108.855,38.0,-,rock,0,12.32634591132147,9.860057994608791
78MDHqXnMO2JF6mCEV6T40,1970,A,0.519,0.4,0.515,1.1e-06,0.224,-8.949,0.0352,0.472,122.41,59.0,band,adult standards,0,11.86817739690747,10.80059546499351
78NYkSHX5zt3yazfGbMBu4,1965,"F♯, G♭",0.582,0.6,0.29,0.0,0.133,-11.629,0.0402,0.496,100.531,62.0,singer,rock,0,11.794292640364239,12.654440781306276
78PXRp7A9jjPsvP4OtgoGP,1966,E,0.377,0.582,0.609,0.0,0.155,-9.513,0.032,0.954,168.899,50.0,band,unknown,0,11.833079567818851,5.594711379601839
78PdMV9L9qUxLIkgm3md2O,2003,B,0.000215,0.631,0.79,0.000122,0.054,-6.066,0.0329,0.281,93.079,74.0,singer,pop,0,12.419896906843048,14.487795119635397
78Pl98qYK16Egcle5fMx0G,2001,D,0.118,0.603,0.707,0.0,0.14,-6.215,0.0804,0.455,141.837,61.0,singer,country,0,12.609539090975447,13.383462226186383
78T0oXh2vcKkZheUh26Soc,1965,C,0.495,0.492,0.641,0.00021,0.141,-5.67,0.0342,0.507,107.534,64.0,band,rock,0,12.233172115411891,13.135654655725538
78T592KXsizVSvYdTldh8r,1966,D,0.512,0.332,0.59,1.63e-05,0.116,-7.071,0.0282,0.502,89.939,58.0,band,soul/r&b,0,12.061439859834477,10.21442217679806
78TdinDawX2yhF22cOSLkS,1969,D,0.355,0.507,0.51,0.00992,0.104,-6.778,0.0258,0.639,75.014,46.0,-,pop,0,11.99922066299285,9.37610901542907
78TnMTAFmWUWWCgNXR7D3K,1989,"C♯, D♭",0.108,0.539,0.583,0.0,0.111,-4.935,0.0275,0.337,86.063,74.0,band,pop,1,12.701055431674392,13.618948078879978
78Uz5O2o00RpnNNlvOMl7K,1964,F,0.778,0.542,0.706,1.21e-05,0.363,-9.038,0.0318,0.755,98.348,62.0,-,adult standards,0,11.710037107236818,12.277588332041496
78VG6M1i7JQXBdygmWFwye,1964,"D♯, E♭",0.806,0.26,0.49,0.0,0.336,-9.121,0.0415,0.399,80.599,70.0,singer,adult standards,1,11.993133105760752,13.484460196378334
78WY5A4vFBSkm4gt5wAVR3,1997,G,0.303,0.453,0.291,0.141,0.144,-13.132,0.0265,0.17,140.268,25.0,-,unknown,1,12.340468039797758,5.6240175061873385
78Ye7BuUDgoscCUEKHYG58,1972,"C♯, D♭",0.0927,0.787,0.582,0.0,0.053,-14.708,0.0335,0.96,112.183,62.0,singer,pop,0,11.95582122348646,12.675391665484437
78bDGxqn2KF2VU1G3Kz6J0,1990,G,0.198,0.594,0.421,0.0,0.0832,-13.707,0.0312,0.637,74.041,62.0,band,kids,0,12.38199040840092,12.82623775832964
78ed1StERMVBNocbSEQpCF,1985,B,0.0767,0.77,0.77,1.21e-05,0.266,-9.34,0.0313,0.961,118.268,27.0,band,unknown,0,12.427779164808262,8.54188580400661
78eqrJFbfW5WRWVeM3KPPg,1965,G,0.047,0.753,0.528,0.0,0.0474,-11.864,0.0337,0.963,115.551,46.0,-,pop,0,12.044500326678666,9.663261421240643
78fBKpVQLaBQheVqYf991b,1964,"D♯, E♭",0.69,0.666,0.481,0.00957,0.113,-10.579,0.0305,0.855,125.668,31.0,-,unknown,0,11.884957876989992,7.888709524182015
78fh8ymSUdo9oWkShDZbT8,1994,A,0.0365,0.553,0.743,1.65e-05,0.194,-6.794,0.0281,0.528,166.499,71.0,band,rock,1,12.505439929198145,13.859064178195565
78k8F4pu3FKRbRgL4OQ6ng,1984,E,0.00699,0.633,0.849,0.000168,0.123,-7.422,0.0329,0.509,132.006,64.0,band,rock,0,12.430447438555127,12.16310773159732
78lgmZwycJ3nzsdgmPPGNx,1971,B,0.013,0.564,0.932,0.169,0.349,-10.068,0.0554,0.619,112.937,83.0,band,rock,0,11.893079602677565,15.852007933033727
78mhcfBRObQBWT7flTHauj,1985,F,0.0694,0.578,0.743,1.74e-05,0.0893,-4.728,0.0334,0.427,92.138,69.0,band,rock,1,12.8721928660295,13.300807426371831
78pHMOI9qUWonIMySjO3XY,2005,"C♯, D♭",0.00104,0.507,0.959,0.0,0.147,-4.763,0.118,0.436,165.136,73.0,band,rock,0,12.117175855903012,14.580726740533255
78rH4NViVXP5AUxAp6WF73,1989,E,0.233,0.59,0.87,4.45e-05,0.507,-9.35,0.0498,0.34,127.729,59.0,singer,rock,0,12.4881905164845,12.634749595632124
78sN7cy7OIrrrPG95K14d6,1973,"C♯, D♭",0.209,0.741,0.869,0.0,0.0627,-7.786,0.0321,0.964,127.071,57.0,singer,adult standards,0,12.318213125200367,11.76516169048771
78ucd467K5DpMY3IIZAQIF,1978,D,0.0143,0.62,0.869,0.0,0.117,-8.393,0.0561,0.935,120.731,46.0,-,rock,0,12.179528444807998,11.183782304932828
78wTOLl1ANJtgOkOoNNZ06,1982,"G♯, A♭",0.0162,0.62,0.819,0.0,0.0412,-8.789,0.05,0.964,131.223,58.0,band,rock,1,12.017499588766128,12.540743260204758
78xfV55lRUpGLj17CkjGMk,1977,C,0.754,0.386,0.24,0.0,0.0962,-16.35,0.0313,0.3,113.685,68.0,singer,adult standards,0,12.716702250085655,12.725229468280313
78zYiMv9yNTHgmm6kaUPCm,1975,G,0.199,0.514,0.681,0.0356,0.0745,-10.026,0.065,0.913,136.821,52.0,band,kids,0,12.069112524385531,11.233740522772393
793gh4IXh7mQsMBhvcJRlt,1992,E,0.00469,0.811,0.634,0.00943,0.224,-10.408,0.0714,0.273,107.915,56.0,duo,hip hop/rap,0,12.096040121908695,12.138660666630917
7944B0VESNX7m5c0EJmAU1,1964,"F♯, G♭",0.0702,0.591,0.662,0.0,0.103,-8.657,0.0443,0.881,129.955,49.0,singer,adult standards,1,11.936629887534313,11.484268755720423
798K1FlIgRmuIIJeSbmmA0,1973,E,0.176,0.29,0.838,1.05e-05,0.305,-8.252,0.0453,0.711,184.525,80.0,band,rock,0,12.271073559747586,15.102525873742206
798cuJeotvXP8UVa8GJPnD,1977,D,0.0399,0.546,0.733,1.11e-06,0.235,-7.073,0.0299,0.91,107.285,81.0,band,pop,1,12.396366505562646,14.900883593197856
79Dduf9L3DBCsmqgv5feXO,1999,A,0.0387,0.837,0.784,0.471,0.32,-3.874,0.0866,0.836,145.578,74.0,band,hip hop/rap,0,12.44964999745779,14.366160558795663
79Dl8iYn0PFQG2wqDxPlQU,1980,C,0.357,0.818,0.692,9.42e-06,0.127,-8.79,0.0529,0.934,139.695,65.0,singer,adult standards,1,12.529655020823023,10.447206219604144
79FPdsekcDp7RWK1IzClbr,1986,"G♯, A♭",0.0566,0.622,0.445,0.00189,0.0879,-13.44,0.0261,0.386,101.366,66.0,band,rock,1,12.488593923963567,13.076394828731194
79Hz50oQtHIt5dDoEx4IDk,2007,B,0.00382,0.468,0.892,0.0,0.368,-3.555,0.132,0.817,149.165,88.0,band,kids,0,12.013543164708778,14.848025778257458
79IA9aWuQgGW8wWJGYdKhv,1997,"C♯, D♭",3.23e-05,0.746,0.86,0.385,0.399,-8.319,0.0471,0.581,128.041,28.0,-,jazz,1,12.467259293802893,8.420682291035394
79IjeSGwqOoKrbD1O6KKcu,1999,A,0.125,0.601,0.399,0.0,0.131,-6.712,0.106,0.548,62.167,60.0,band,pop,0,12.525500447542129,13.457943787895383
79JeTS53NJzcMqygJ1p07g,1977,A,0.166,0.593,0.736,1.98e-05,0.298,-6.494,0.0586,0.757,121.222,77.0,duo,rock,0,12.225424190711955,13.72782622731939
79LAFAkR1ATb4iIQvZuCL0,2018,"G♯, A♭",0.174,0.582,0.728,0.0,0.139,-6.151,0.0292,0.537,150.013,81.0,singer,country,1,12.309540370990302,15.29468123034099
79Mjfhh393dZdAsTvUFDR6,2018,C,0.0218,0.541,0.703,0.0,0.0964,-5.573,0.102,0.238,94.858,81.0,band,kids,0,12.281759727376508,14.732411103864054
79Ot5mE1cG9Ge4YQKAJT1d,2006,"C♯, D♭",0.282,0.907,0.859,0.0,0.0676,-3.969,0.28,0.853,116.925,86.0,singer,pop,1,12.25187740543066,14.773478982144885
79P7oiTCUliF8AQTzUiK24,2000,"A♯, B♭",0.0222,0.839,0.559,0.0,0.352,-9.378,0.31,0.843,99.468,63.0,band,hip hop/rap,0,12.59074984110804,13.002150893025805
79Rh10wIdfVAXWHY3wKZxJ,2006,F,0.969,0.591,0.247,0.00837,0.138,-9.181,0.0385,0.606,134.91,63.0,band,pop,0,12.32634591132147,12.964902224001131
79UEgHE04gFuv6S6Vqi07N,1964,G,0.35,0.453,0.492,1.8e-05,0.23,-13.294,0.031,0.609,141.175,5.0,band,kids,0,12.010142916129318,6.313548046277095
79UbSs8kQj731oM5YAPrWv,1974,"F♯, G♭",0.685,0.586,0.378,0.000287,0.0988,-11.806,0.0319,0.321,80.242,2.0,-,unknown,0,12.211478010188724,3.4657359027997265
79VLN3Akfbtadc8IYuygQd,1969,"D♯, E♭",0.792,0.535,0.332,1.2e-05,0.0741,-11.823,0.0403,0.526,96.104,53.0,singer,adult standards,0,12.066431195895474,11.20625083702549
79Vgpnr3P4SW2ZHEdJjzfD,1995,"C♯, D♭",0.00158,0.68,0.449,0.831,0.222,-14.753,0.0437,0.904,94.986,26.0,-,functional,0,12.438984332883262,6.2285110035911835
79XrkTOfV1AqySNjVlygpW,2015,B,0.329,0.743,0.571,0.0,0.522,-8.038,0.505,0.571,172.056,99.0,rapper,hip hop/rap,1,12.111399262927465,17.503026608065213
79YeQbd1p7MsuT7wHQLRYY,2005,A,0.113,0.499,0.765,0.0,0.0509,-4.148,0.0521,0.665,83.916,68.0,singer,country,1,12.35753972772823,13.723764718345533
79Yk6AlSKi5dxDFINID2hS,1970,"C♯, D♭",0.144,0.681,0.538,3.26e-06,0.0563,-12.402,0.0325,0.828,107.065,56.0,-,kids,0,12.262774288399477,10.852748736080192
79Z4DYnh11GpT3i6RVjY8n,1977,G,0.667,0.661,0.431,0.0,0.0766,-11.38,0.0361,0.742,122.565,73.0,singer,folk/indie,0,12.024874457521165,13.493145939284775
79a6t8EjcW5YsRS48IJzwb,1977,"D♯, E♭",0.301,0.542,0.371,0.0,0.146,-14.193,0.0296,0.365,135.947,40.0,-,functional,1,12.103823949801292,10.176981954277059
79b3gEFmD4SKMHZknn5LSE,1981,C,0.0494,0.481,0.521,0.0,0.0894,-13.779,0.0516,0.594,118.762,5.0,singer,unknown,0,12.358111096171157,4.2626798770413155
79bpjS4JnRYkXWEK4pM1Nr,1966,"A♯, B♭",0.769,0.633,0.496,0.0,0.0387,-11.048,0.0327,0.899,83.519,51.0,singer,adult standards,0,11.99007227087421,10.017128689025176
79cAPxneo5AvbNgR6ch3Cj,2004,D,0.00415,0.396,0.905,0.0,0.42,-3.948,0.0467,0.514,151.503,65.0,band,gospel,1,12.205142212811868,13.055661451125848
79cCmqj7PZpdlnjtFORGEO,1966,G,0.653,0.437,0.402,0.0,0.324,-11.563,0.0335,0.664,141.8,59.0,singer,soul/r&b,0,12.044265227553915,11.755196906192614
79dlQxvdsCDApoM8XChkpy,2016,G,0.0629,0.385,0.808,0.0,0.33,-6.67,0.045,0.546,129.22,77.0,singer,country,0,12.673701582424583,14.585183962919027
79eNiy8GqOx646aVCNtPd1,1976,"G♯, A♭",0.137,0.53,0.936,0.0,0.315,-7.193,0.223,0.658,120.955,35.0,band,disco,1,12.901786529287433,9.507254695741542
79f6S9i3A7aFV1T0dcLI1x,2000,"F♯, G♭",0.266,0.66,0.849,1.53e-06,0.315,-2.702,0.0287,0.686,116.008,55.0,singer,country,1,12.07043045531044,12.501536858424009
79jjMdX3Vp8dVJduxFumwQ,1984,E,0.0846,0.319,0.691,0.0,0.935,-8.256,0.0585,0.21,187.359,46.0,band,soul/r&b,0,12.788179320901117,12.027059609540252
79krwDoFzJ6dbNRwceAwgH,1971,"F♯, G♭",0.442,0.573,0.707,0.000241,0.123,-8.29,0.0632,0.961,152.467,62.0,singer,pop,0,12.04183459212649,12.675391665484437
79lDwxky82NLcqLGxHIag7,1982,A,0.0142,0.632,0.653,4.61e-06,0.133,-6.164,0.0291,0.86,137.207,21.0,-,unknown,0,12.33529225576702,6.837332814685591
79ledr8CXdFeUPAE27vQxr,2008,B,0.00746,0.534,0.927,0.0,0.366,-4.488,0.23,0.341,107.016,91.0,singer,hip hop/rap,0,12.427458653269106,15.920768714453589
79lmvU7Qmc8QpXilbSk37z,2004,"G♯, A♭",0.00106,0.813,0.59,5.07e-05,0.0809,-8.998,0.378,0.602,159.961,59.0,rapper,hip hop/rap,1,12.356507860128461,12.475072537750462
79nVIfDeJU9PycV9OPGJS3,1985,"G♯, A♭",0.232,0.769,0.837,0.0103,0.9,-12.032,0.0411,0.962,128.808,73.0,singer,adult standards,0,12.370009569198851,13.689432463236187
79pY2Z5eFvXMt9bSdHLrnA,2002,G,0.00394,0.323,0.728,0.000447,0.102,-5.416,0.0321,0.489,161.586,80.0,band,rock,0,12.279945590067069,15.410395487574684
79q4GZnbE7fW1vVisQwcPy,1965,F,0.375,0.375,0.743,0.0,0.244,-6.504,0.0355,0.729,101.88,30.0,band,soul/r&b,0,11.648862711206654,7.097548850614793
79qtqjD96u81j1cgGk0tGM,1967,B,0.753,0.61,0.408,0.0,0.106,-14.103,0.0346,0.834,113.773,45.0,-,soul/r&b,0,12.073689165230697,11.394400904452228
79rKHltKL1T8rS98lOv3yF,1987,"C♯, D♭",0.0845,0.7,0.57,0.00115,0.201,-17.065,0.0314,0.916,109.989,69.0,band,disco,1,12.524675456444854,13.872967816034725
79unP2UOhDsow26wIW4jdz,1968,C,0.837,0.5,0.357,0.243,0.211,-13.198,0.0412,0.508,126.032,25.0,-,unknown,0,12.096112679710783,4.1588830833596715
79v8qeBXuC8IDs7FKAxKo1,1968,"A♯, B♭",0.0607,0.455,0.49,4.66e-06,0.0777,-9.886,0.0655,0.765,83.456,62.0,duo,pop,0,12.179918590552916,12.015347880471465
79wGMP0keVSrEYkEf7N5h3,1974,D,0.141,0.687,0.73,0.57,0.0662,-12.18,0.0544,0.628,104.539,69.0,band,disco,0,12.614868865984631,13.872967816034725
79yf0zbMB74hJT8xjzixuX,1996,C,0.0641,0.6,0.695,0.0,0.14,-8.086,0.0434,0.804,191.483,55.0,singer,electronic/dance,0,12.333766407295071,10.748239317227968
79z9QkhHePTFsSeVw9uyj0,2007,F,0.00143,0.632,0.639,0.0,0.221,-5.938,0.0259,0.733,95.506,73.0,singer,pop,0,12.190420791841952,14.111056627972841
79zTRWvUzXfxgfkmFuuQJx,1972,D,0.323,0.305,0.894,5.35e-05,0.306,-8.428,0.0524,0.778,155.505,56.0,band,rock,0,11.813037464800539,12.366770417727214
7A1YIYMrprZIPKoUptyYQd,1979,D,0.409,0.599,0.472,0.0,0.101,-9.401,0.0268,0.253,127.96,62.0,band,rock,0,12.603014870163891,12.93827946857991
7A1uqFLf1ZogDxxQZDoZHK,2003,E,0.548,0.657,0.464,0.0,0.161,-7.573,0.0614,0.598,75.982,36.0,band,unknown,1,12.333004811075925,5.10594547390058
7A3h9wYiDvXW97fFQzDHR6,1989,G,0.0491,0.663,0.892,0.0,0.321,-10.428,0.0379,0.637,119.917,61.0,band,electronic/dance,0,12.351021114592632,12.606840070114414
7A46cXwEFak4CvsIW8vjxP,2009,A,0.279,0.561,0.956,6.83e-06,0.0801,-3.331,0.0799,0.78,158.621,76.0,singer,country,0,12.075969654927759,14.183292490302527
7A5CReD6yWe0rrkJym34QI,2009,A,0.257,0.581,0.691,0.0,0.11,-5.33,0.0333,0.299,137.985,81.0,singer,country,0,12.385949549928313,15.29468123034099
