song_id,score,release_year,duration_ms,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,explicit,song_type,followers,popularity,artist_type,main_genre
2rvcnH0f8UBpNgJG0EYMnh,466,1991,224000,8,0,4,0.964,0.468,0.136,0.952,0.117,-19.465,0.0286,0.246,80.33,False,Collaboration,1.0,0.0,-,-
2rxQMGVafnNaRaXlRMWPde,278,2018,193200,11,1,4,0.676,0.552,0.402,0.0,0.0928,-7.431,0.0262,0.382,103.313,False,Solo,1589796.0,84.0,singer,contemporary country
2rxePraWVAXyZRHVW1ICss,1755,1988,338933,2,1,4,0.0973,0.555,0.817,1.98e-05,0.105,-6.264,0.0261,0.396,99.34,False,Solo,2609756.0,76.0,band,album rock
2rz6VejmNOpW1alXsDERp1,404,2009,257480,7,1,4,0.00913,0.615,0.747,0.0,0.0888,-7.217,0.156,0.421,91.347,True,Collaboration,4650647.0,83.0,singer,neo mellow
2s0fIDz3pcWQGdXtvTpkH2,1013,1986,277804,6,1,4,0.248,0.643,0.531,0.0,0.0888,-11.203,0.0276,0.538,111.94,False,Solo,110476.0,58.0,singer,album rock
2s3AAZ3nRXseiqy3udyHbF,716,1971,196673,1,1,4,0.666,0.432,0.551,0.000193,0.56,-9.839,0.0474,0.683,153.793,False,Solo,15947.0,30.0,-,bubblegum pop
2s45jzEVXjE0Y0Fu6CjG5u,865,1964,151400,3,1,4,0.817,0.64,0.339,0.0,0.0883,-8.08,0.0317,0.664,124.0,False,Solo,545.0,19.0,-,brill building pop
2s6NUf9GkCeUtYbHdgMcVk,2067,1979,196613,1,1,4,0.192,0.946,0.842,1.19e-05,0.0543,-8.082,0.0375,0.971,108.907,False,Solo,181544.0,63.0,-,chanson
2s6wCS3vDZFPY9NOTlPXJZ,1455,1986,353573,8,1,4,0.471,0.62,0.807,0.108,0.0477,-7.753,0.0548,0.579,118.796,False,Solo,2158646.0,80.0,singer,mellow gold
2sD2XkPogLt7keXttj7F9o,710,1967,157640,6,1,4,0.0721,0.741,0.855,8.67e-05,0.349,-8.288,0.0345,0.878,114.135,False,Solo,511836.0,70.0,band,brill building pop
2sE61ZmvYH8wiOx5jygkHH,752,2015,219360,3,1,4,0.122,0.477,0.737,0.00167,0.105,-8.166,0.0345,0.468,147.959,False,Solo,1904205.0,75.0,singer,contemporary country
2sFGKpydJZleYC8ma9HuQ5,150,1969,170710,2,0,3,0.489,0.279,0.405,1.26e-06,0.0617,-7.968,0.0292,0.216,112.291,False,Solo,48924.0,45.0,-,adult standards
2sFPuANmnZ9jIjmpqJntRO,1567,1974,213187,7,0,4,0.787,0.549,0.493,0.000636,0.124,-12.853,0.0382,0.901,152.318,False,Solo,85779.0,47.0,band,classic soul
2sFU5bR4Nsk0SWtZZIc36r,214,2010,215880,5,1,4,0.177,0.798,0.895,0.0,0.358,-7.811,0.216,0.784,127.967,False,Solo,7167897.0,86.0,rapper,dance pop
2sGlc4yHQBoCD9xeKV7nr0,445,1981,204440,8,1,4,0.358,0.628,0.328,0.0,0.0841,-15.834,0.0383,0.547,78.305,False,Solo,2057.0,40.0,singer,soft rock
2sHahlW8ib7C7GkuV39tKR,956,1970,191667,10,1,4,0.561,0.535,0.565,4.13e-06,0.17,-13.637,0.0637,0.673,120.146,False,Solo,886609.0,72.0,band,brill building pop
2sLRK19GToC140pye1yrIm,295,1983,208747,0,1,4,0.0334,0.649,0.829,1.56e-05,0.0849,-10.663,0.0283,0.966,137.278,False,Solo,4396.0,37.0,-,-
2sNAjuCXxyj8jHt93t9IJ9,762,2002,268133,7,0,4,0.538,0.801,0.434,0.0,0.0729,-9.174,0.376,0.661,132.254,False,Solo,339255.0,59.0,singer,neo soul
2sPXJCnKyQ1SWjc2JdFnQK,198,1999,216693,6,1,4,0.0497,0.676,0.738,2.7e-06,0.0784,-6.693,0.0262,0.697,101.944,False,Solo,62860.0,45.0,singer,contemporary country
2sPva3d85R7yKf60y7QZpD,343,2009,210560,0,0,4,0.00645,0.616,0.811,2.17e-06,0.426,-6.573,0.118,0.575,128.026,False,Solo,3198119.0,70.0,duo,dance pop
2sSgZkaAOIfkzNDhndiLvZ,799,2017,188373,6,0,4,0.048,0.52,0.811,1.61e-06,0.0736,-4.771,0.0431,0.683,82.012,False,Solo,1637395.0,74.0,singer,contemporary country
2sTzesoyRqdQliEdc3WSoT,68,1966,166800,5,1,4,0.737,0.361,0.278,0.0,0.202,-12.528,0.0299,0.403,89.793,False,Solo,45162.0,49.0,singer,adult standards
2sWdpFc82A7NP4DPazBQ6M,527,1965,227834,4,1,4,0.755,0.585,0.744,0.0,0.74,-7.683,0.0513,0.869,129.994,False,Solo,77757.0,50.0,singer,brill building pop
2sZIclzhHlH8tzf7wry9hK,1300,1968,194400,4,1,4,0.629,0.795,0.448,0.0,0.0659,-13.427,0.0444,0.96,122.318,False,Solo,25034.0,44.0,singer,country gospel
2sZjmnS1BSoc1svOu5P8LM,1122,1972,164933,4,1,4,0.296,0.696,0.791,0.0,0.318,-13.056,0.22,0.965,130.246,False,Solo,7210.0,38.0,band,country rock
2sdXCmHMlKDx7lQdeXTELW,13,2007,221507,1,1,4,0.0611,0.855,0.749,0.0547,0.0451,-4.275,0.0583,0.916,125.003,False,Solo,1618381.0,75.0,singer,canadian latin
2sdarYql1R0GAdFsdb4LDM,1090,2010,234253,7,1,4,0.000879,0.834,0.628,0.000192,0.292,-6.616,0.0626,0.766,139.958,False,Collaboration,7094201.0,82.0,singer,atl hip hop
2seU2eBiYqN9YNlnipCZJE,63,1964,142627,0,0,4,0.717,0.411,0.54,0.0,0.258,-7.85,0.046,0.548,82.624,False,Solo,51387.0,47.0,singer,adult standards
2seY1Vy7jidW4bxk98n2eh,23,2001,263200,5,1,4,0.00746,0.792,0.454,1.6e-05,0.256,-6.098,0.0607,0.0599,108.415,False,Solo,61162.0,43.0,band,new jack swing
2shSwyk8jmYnfedaOvQpU4,97,2005,248533,5,1,4,0.446,0.594,0.506,0.0,0.0616,-5.487,0.0267,0.268,135.809,False,Solo,16283.0,33.0,-,contemporary country
2si8KPttbl587Q99pqoYzA,454,1986,246373,0,1,4,0.0278,0.685,0.817,1.38e-05,0.183,-6.595,0.0411,0.73,128.061,False,Solo,838248.0,73.0,singer,adult standards
2sjGDTMImn6a6mUYVu5rZu,21,1972,223333,0,1,4,0.107,0.653,0.837,0.0,0.153,-6.756,0.0358,0.94,99.233,False,Solo,3846.0,32.0,band,classic soul
2sm3HfTCt3O6R6qUc5f6xb,2061,1992,295347,5,0,4,0.492,0.642,0.448,1.74e-05,0.0646,-10.418,0.0259,0.299,137.831,False,Solo,283590.0,54.0,band,disco
2sq6zVcw0zr5go8ZqaUdUF,209,1971,156160,9,1,3,0.114,0.489,0.426,0.0504,0.117,-9.762,0.0393,0.521,81.354,False,Solo,3396456.0,79.0,singer,arkansas country
2ssYQKMqVUkoQgi02PmDPB,37,2015,196900,0,0,4,0.0959,0.582,0.564,0.0,0.26,-4.066,0.0837,0.718,204.002,True,Solo,4392148.0,80.0,singer,dance pop
2sse25kdRSbaFvA8i0hynD,767,1990,193608,11,1,4,0.649,0.38,0.309,0.0,0.0733,-12.6,0.0329,0.299,83.718,False,Solo,323660.0,68.0,singer,dance pop
2stzPKoUdtHcA4LlEu2ayw,2062,1992,353160,10,1,4,0.0221,0.417,0.644,0.00141,0.119,-8.236,0.0285,0.363,76.252,False,Solo,3459131.0,86.0,singer,glam rock
2suLkjE4VzJ4yXM8VasQR5,413,1968,140147,3,1,3,0.76,0.275,0.383,0.00191,0.379,-11.187,0.0325,0.255,115.363,False,Solo,22823.0,41.0,band,brill building pop
2sulLPGU6wXhkfCLIskJPK,47,1972,210027,8,1,4,0.457,0.389,0.404,2.65e-05,0.13,-14.827,0.0529,0.345,93.137,False,Solo,235793.0,65.0,band,chicago soul
2sw8tX0BOriReqsRhdnKOu,1017,1979,238027,10,0,4,0.574,0.7,0.746,0.772,0.0805,-7.847,0.0443,0.805,101.771,False,Solo,79911.0,48.0,band,jazz funk
2swXQHXLfZbYH98GgrseyA,81,1974,373693,10,1,4,0.0762,0.676,0.772,0.666,0.905,-8.134,0.0577,0.769,80.765,False,Collaboration,48589.0,49.0,band,funk
2sxBmPUpFvK5osCXyAkvhL,1038,1984,395038,7,1,4,0.834,0.576,0.14,0.945,0.14,-16.296,0.0307,0.157,114.002,False,Solo,953.0,29.0,-,karaoke
2t7nOIw5cbz12lyIgIaNDB,192,1976,241320,4,1,4,0.0166,0.482,0.85,0.0,0.495,-4.945,0.0505,0.796,123.796,False,Solo,384074.0,63.0,-,album rock
2t8RBRBA4Zp6aKwLk6ZT7Y,22,1970,188333,4,1,4,0.485,0.316,0.586,9.47e-05,0.344,-8.632,0.0449,0.681,137.776,False,Solo,216441.0,65.0,singer,adult standards
2t8n9fRJQHW7yaUOOw1g17,108,1964,167507,3,1,1,0.308,0.581,0.767,0.0,0.263,-6.601,0.039,0.933,128.436,False,Solo,36617.0,44.0,singer,adult standards
2t8tS2m4ay8trF9rh28oLg,625,1990,255947,1,1,4,0.0887,0.835,0.799,1.06e-06,0.1,-4.649,0.123,0.736,95.502,False,Solo,78288.0,54.0,singer,hip hop
2t9qMdL9Pa6Sp6u2u413gi,1209,1986,243264,4,1,4,0.0761,0.501,0.943,0.0,0.151,-4.796,0.0468,0.805,150.357,False,Solo,701693.0,72.0,singer,album rock
2tFAP5PycKceC26ZnIqnBt,1143,1991,222840,1,1,4,0.0542,0.858,0.609,9.04e-05,0.315,-10.695,0.113,0.478,107.978,False,Collaboration,36.0,32.0,-,-
2tGPfBQ8pVciXPmbK6ndni,10,1987,249213,5,0,4,0.0201,0.729,0.761,3.28e-05,0.0731,-9.108,0.0375,0.918,120.716,False,Solo,292.0,33.0,-,j-poprock
2tHA8Z3oj4KUwqkJr6HfqD,129,1985,250440,0,1,4,0.251,0.481,0.573,0.0,0.0366,-13.793,0.0468,0.6,137.198,False,Solo,13372.0,37.0,-,-
2tHJqo9ifNJ9N5MkLDGNaA,43,1985,298827,4,0,4,0.0903,0.64,0.716,0.0456,0.116,-10.499,0.0271,0.529,97.448,False,Solo,26092.0,47.0,singer,canadian folk
2tHxrYl7TLgtZS1noHjw33,1176,1984,204600,1,0,4,0.0712,0.766,0.56,0.0,0.0753,-14.139,0.0401,0.726,118.802,False,Solo,635177.0,68.0,band,dance rock
2tKtzj52gnrHFjpsnVUtOB,153,1977,216800,5,0,4,0.0817,0.417,0.431,0.000793,0.103,-9.104,0.0315,0.0869,65.182,False,Solo,106486.0,53.0,band,album rock
2tLMRv1wHHKuOnUzDJqNvl,431,1969,127587,5,1,4,0.886,0.409,0.153,5.4e-05,0.0937,-15.919,0.0289,0.178,81.63,False,Collaboration,22406.0,47.0,singer,classic uk pop
2tP7ZekzXfduShx8C6cbll,2164,2001,243160,10,1,4,0.147,0.616,0.633,1.48e-06,0.288,-5.076,0.0383,0.58,89.644,False,Solo,1618381.0,75.0,singer,canadian latin
2tPcTFiQF9MbVUyjZ3zDhA,151,2018,219307,1,1,4,0.177,0.856,0.652,0.0,0.193,-5.324,0.143,0.471,97.017,True,Solo,293657.0,69.0,band,cali rap
2tQ0AQqERX1t2S5chq9zBv,11,1964,173907,9,1,4,0.236,0.471,0.873,0.000201,0.0646,-7.834,0.092,0.827,183.162,False,Solo,665.0,19.0,-,electrofox
2tQM1BUrXp2kqOM6mN11TC,785,2008,316267,7,1,4,0.05,0.455,0.712,0.0,0.246,-6.139,0.397,0.455,170.935,True,Collaboration,8209221.0,91.0,singer,hip hop
2tRdlnrEb9OwGDUuRDJiXB,431,1979,301200,2,1,4,0.0896,0.454,0.452,0.0,0.0894,-13.472,0.0306,0.45,67.856,False,Solo,772094.0,67.0,band,album rock
2tTUK0qsOsb9cAwQYziM1j,1,1970,168673,8,1,4,0.651,0.569,0.322,0.0,0.353,-13.346,0.0328,0.742,99.976,False,Solo,4069.0,31.0,singer,southern soul
2tUBqZG2AbRi7Q0BIrVrEj,1874,1987,291293,1,1,4,0.207,0.709,0.824,0.000307,0.0888,-8.824,0.0453,0.867,118.814,False,Solo,4440635.0,84.0,singer,dance pop
2tVCFmn2zKg2wGXS1TCIIA,1492,2008,238701,6,1,4,0.000822,0.483,0.907,0.0,0.117,-3.166,0.045,0.352,130.984,False,Solo,1196822.0,69.0,band,alternative metal
2tVQhBSJ1SQtb4gX0taaiR,176,1974,450600,2,1,4,0.365,0.345,0.745,0.735,0.19,-11.021,0.0327,0.879,105.058,False,Solo,731387.0,70.0,band,album rock
2tW848mCm2JjkVbzwmsZXA,204,1983,214933,11,0,4,0.219,0.701,0.563,5.9e-06,0.116,-15.761,0.0464,0.895,137.369,False,Solo,6164.0,29.0,-,classic canadian rock
2tWhYbJL0dZbkWXfhZbDZs,1079,1986,230640,9,0,4,0.0556,0.517,0.922,4.15e-06,0.358,-2.341,0.078,0.448,126.028,False,Solo,2327137.0,78.0,band,album rock
2tY1gxCKslfXLFpFofYmJQ,518,1987,157467,6,0,4,0.00389,0.957,0.415,1.29e-06,0.109,-13.477,0.344,0.647,116.325,False,Solo,1361111.0,73.0,band,alternative rock
2tYxTIstE7AKUD739qoQIA,1005,1970,180373,6,1,4,0.308,0.601,0.833,0.0,0.25,-6.409,0.0329,0.91,128.42,False,Solo,570059.0,65.0,band,brill building pop
2tYzBN5rGuA6qVwxDKk1Ip,9,2009,278787,1,1,4,0.018,0.533,0.674,0.0,0.0906,-5.862,0.358,0.602,213.737,False,Collaboration,39945500.0,99.0,rapper,canadian hip hop
2tZtzQUgPsHIYbNesKUHb6,38,1972,164235,9,1,3,0.749,0.462,0.277,7.56e-06,0.409,-11.399,0.0315,0.388,131.001,False,Solo,39487.0,46.0,singer,country gospel
2taTwJsSblWRasoJjGtPxg,1030,1982,306160,6,1,4,0.341,0.648,0.261,5.4e-05,0.311,-19.509,0.03,0.569,86.804,False,Solo,1384878.0,73.0,band,adult standards
2teBuhBKQaT63Bn6J4dpuu,8,1996,276867,10,0,4,0.112,0.845,0.462,0.0,0.307,-4.166,0.0443,0.84,78.087,False,Solo,24317.0,32.0,band,new jack swing
2teN2uYbwMQraPG7Gu2Zfo,250,1973,159293,6,0,4,0.00445,0.635,0.927,0.788,0.36,-8.372,0.0464,0.897,124.471,False,Solo,19178.0,44.0,singer,instrumental funk
2tmRUfuG9GtXgvCfr30PoT,48,1986,209133,0,1,4,0.023,0.837,0.922,0.000495,0.105,-6.304,0.0538,0.917,125.152,False,Solo,162801.0,56.0,band,art rock
2tmp3qeYcaOYE2cUsQBkWH,6,1971,191600,2,1,4,0.092,0.806,0.491,0.0682,0.0729,-12.1,0.0419,0.963,120.497,False,Solo,186739.0,62.0,band,album rock
2tnlTf2pIIYlQtUAo5AbNE,569,1985,212400,7,1,4,0.255,0.332,0.456,0.0,0.0706,-16.173,0.0564,0.859,80.731,False,Solo,1413062.0,74.0,singer,permanent wave
2toY6JyyfKy9TwNk3Ou2XG,926,2012,232320,0,1,4,0.0136,0.672,0.875,0.0,0.279,-3.728,0.0378,0.676,118.014,False,Solo,1320837.0,71.0,band,neo mellow
2tpWsVSb9UEmDRxAl1zhX1,6151,2014,257267,1,0,4,0.0654,0.664,0.705,0.0,0.118,-4.972,0.0382,0.477,122.016,False,Solo,8287987.0,86.0,band,dance pop
2tqd5MGF8wXhpHoOKXoF3A,98,1970,454853,8,0,4,0.33,0.755,0.528,0.0,0.142,-8.946,0.072,0.883,135.104,False,Solo,21188.0,45.0,-,chicago soul
2tr5FpklBfRPajrgS8rmHY,938,1969,189160,5,1,4,0.721,0.261,0.486,0.000417,0.138,-10.136,0.0307,0.451,101.334,False,Solo,95363.0,51.0,band,adult standards
2tuWxZctCHB4ETgPE8rb34,947,1967,205720,10,1,4,0.155,0.662,0.527,0.0,0.274,-9.088,0.0418,0.403,126.055,False,Solo,159254.0,58.0,duo,adult standards
2tw0PS6NoB8UqQFwplUqLP,805,1988,243800,0,1,4,0.872,0.561,0.171,0.795,0.175,-17.992,0.0343,0.355,182.599,False,Solo,20088.0,58.0,-,musica para ninos
2tySjBBWqam7oaBUZ26oNL,694,1993,323333,11,0,4,0.0211,0.645,0.484,3.88e-06,0.0495,-11.233,0.0396,0.52,146.897,False,Solo,3298162.0,82.0,singer,dance pop
2tzlyoBIHSWahs6jCshWJt,1455,1986,236347,9,1,4,0.204,0.576,0.742,0.000724,0.105,-11.553,0.0562,0.685,102.561,False,Solo,31226.0,43.0,band,dance rock
2u2udGmop1z67EPpr91km7,1711,1988,319307,8,1,4,0.43,0.794,0.798,1.15e-05,0.114,-5.639,0.0366,0.265,100.338,False,Solo,11540891.0,85.0,singer,pop
2u34ZVPVlr7hfN7vDr1512,1868,2004,261867,9,1,4,0.076,0.721,0.472,0.0,0.332,-7.574,0.0619,0.462,129.964,False,Solo,70446.0,45.0,singer,gospel r&b
2u6KGhZ5F9y2TUBa9UanzE,5,1966,150240,4,1,4,0.208,0.45,0.724,0.00041,0.563,-10.344,0.044,0.967,146.072,False,Solo,16138.0,34.0,-,deep classic garage rock
2u7iOsb4agabTRlZmBICKw,1432,1980,191667,0,1,3,0.273,0.643,0.828,0.0,0.221,-8.499,0.0386,0.789,121.154,False,Solo,1524874.0,71.0,band,album rock
2u8MGAiS2hBVE7GZzTZLQI,2438,1984,229467,5,0,4,0.103,0.688,0.858,0.000118,0.147,-6.496,0.0348,0.697,92.253,False,Solo,330041.0,68.0,band,dance pop
2uCCZiwQZbQc9c9Ec8eZhh,941,1966,132173,9,1,4,0.349,0.453,0.4,0.64,0.155,-10.531,0.0445,0.512,88.102,False,Solo,218.0,19.0,-,-
2uE7ZJXWCPVotWhdodvDru,1434,2013,187813,11,1,4,0.133,0.538,0.829,0.0,0.0873,-6.389,0.0595,0.545,167.917,False,Solo,2856240.0,82.0,singer,contemporary country
2uFaJJtFpPDc5Pa95XzTvg,203,2018,117147,1,1,4,0.912,0.452,0.24,2.45e-06,0.175,-14.014,0.0351,0.701,134.005,False,Solo,718168.0,70.0,singer,adult standards
2uHWLH7bnYPlWSWe6AfHiO,271,1972,196333,4,1,4,0.744,0.486,0.41,0.00106,0.0775,-14.328,0.0457,0.926,88.824,False,Solo,2666.0,24.0,band,cosmic american
2uKJxjqcFu2Pr2CEsGGYJa,1231,1980,385507,9,1,4,0.149,0.657,0.431,2.18e-05,0.0428,-15.682,0.166,0.926,112.008,False,Solo,1059139.0,69.0,band,disco
2uLNwZvdN7lOvlqT9ebjkB,156,2010,237520,0,1,4,0.0198,0.483,0.79,3.14e-05,0.143,-4.872,0.0517,0.29,135.121,False,Solo,42520.0,45.0,singer,idol
2uMUUxRWDNBvjuJWMFUK4j,331,1982,135290,10,1,4,0.992,0.358,0.127,0.919,0.176,-18.141,0.0303,0.26,103.191,False,Solo,2979.0,41.0,-,-
2uNamFXOtxDyCO8cLGSUuK,24,1964,136133,2,0,4,0.769,0.496,0.341,0.0,0.0972,-12.391,0.0283,0.681,111.415,False,Solo,38.0,7.0,-,-
2uQGsGx9GUzYDWjbWzOALs,748,1996,302427,0,0,4,0.0113,0.639,0.763,3.34e-05,0.401,-5.333,0.0248,0.603,110.977,False,Solo,1204125.0,74.0,singer,dance pop
2uRVPeQbsEpRQD0DKr1WTo,1311,1975,138600,4,1,4,0.928,0.626,0.04,0.00178,0.11,-19.994,0.0405,0.418,117.136,False,Solo,906376.0,74.0,singer,country
2uRzXLE4iFneelNzhiVFWa,72,1972,186347,5,1,4,0.254,0.626,0.671,0.0,0.0718,-9.551,0.0289,0.889,95.546,False,Solo,50402.0,57.0,singer,bubblegum pop
2uT3aswFopLTgJ4QtixmcJ,1322,1991,323320,11,0,4,0.25,0.59,0.756,0.209,0.922,-6.112,0.054,0.499,105.637,False,Solo,43786.0,51.0,-,smooth jazz
2uTGX4wxnRGS3i0FSOMGCQ,1967,1978,398507,8,1,3,0.847,0.467,0.0995,0.000295,0.18,-19.457,0.0285,0.0794,75.536,False,Solo,763938.0,72.0,band,adult standards
2uWoy80sBB8a59nh0cDSe1,972,1994,271427,0,1,4,0.0455,0.73,0.781,0.0,0.608,-6.137,0.181,0.548,94.591,True,Solo,506488.0,61.0,band,conscious hip hop
2uYGuvdxGkrfztVKdSqBpi,32,2000,258000,2,1,4,0.0116,0.592,0.981,0.00025,0.308,-3.529,0.0409,0.333,124.013,False,Collaboration,178009.0,62.0,singer,australian pop
2uZhNjlUQ9mnt0rS7hcAgF,280,2011,191333,10,0,4,0.0206,0.77,0.641,0.00023,0.106,-6.077,0.035,0.639,96.98,False,Solo,2159060.0,77.0,singer,contemporary country
2uZwyxrg6VPvlVsvclIfel,1443,2000,253627,5,0,4,0.52,0.664,0.396,0.0,0.268,-9.131,0.0298,0.453,102.053,False,Solo,589711.0,61.0,singer,dance pop
2ub5Un3ktZ4L4ii1gx74th,14,1965,172200,2,1,3,0.618,0.43,0.526,0.0648,0.438,-6.195,0.0318,0.837,178.697,False,Solo,20273.0,41.0,singer,brill building pop
2ubncjpv82GY5uES29L5ik,840,2014,183067,0,1,4,0.096,0.56,0.77,6.39e-06,0.108,-4.694,0.0256,0.521,100.013,False,Solo,2589974.0,74.0,band,contemporary country
2udBZTgg0rplQoiTbp53tb,1074,1994,208222,1,1,4,9.93e-06,0.781,0.604,0.946,0.322,-12.918,0.117,0.784,140.633,False,Solo,2059.0,35.0,-,-
2ug8lg1r1YRLj5lxygZEeQ,31,2008,278000,8,1,5,0.718,0.168,0.404,0.000286,0.976,-9.511,0.0396,0.0676,79.912,False,Collaboration,462891.0,65.0,singer,operatic pop
2ugmMZ7FKTSLfcZy6pKeMW,642,1997,214227,10,0,4,0.0303,0.726,0.918,0.000532,0.0691,-6.94,0.0363,0.861,134.009,False,Solo,9490.0,49.0,singer,bubblegum dance
2uhaDVmfG7pT94VO5jl2r4,29,2011,216613,3,1,4,0.543,0.727,0.812,0.0,0.0796,-4.148,0.0405,0.812,128.811,False,Collaboration,4832703.0,77.0,singer,dance pop
2uhnzF1F605tp9QS6rH2VW,1570,2005,247507,8,0,4,0.0277,0.772,0.599,0.0,0.0839,-5.996,0.246,0.557,92.029,True,Collaboration,854104.0,70.0,duo,east coast hip hop
2ukfmf2Yup3nwpIyV8znKz,279,1997,246880,10,1,4,0.0834,0.645,0.6,0.0,0.0599,-7.605,0.0252,0.411,143.48,False,Solo,323163.0,65.0,band,adult standards
2ukuJ8KG64mswBUAbvwM07,81,1981,218569,10,1,4,0.0129,0.568,0.903,0.000113,0.465,-7.552,0.0471,0.93,139.604,False,Collaboration,15558.0,34.0,band,doo-wop
2ulPFs59dOCrd6JLkvNIJR,805,1964,125413,8,1,4,0.496,0.411,0.5,0.0,0.112,-9.216,0.0362,0.833,147.361,False,Solo,2096374.0,77.0,band,baroque pop
2umv02UHVYU4YRkZBlxdeP,761,1986,313653,7,0,4,0.122,0.886,0.77,0.0112,0.0372,-6.254,0.0555,0.803,116.838,False,Collaboration,116.0,32.0,-,-
2unWjXOcFWT2vlleStTEJy,2447,1988,263533,3,1,4,0.136,0.669,0.434,3.53e-05,0.21,-12.854,0.0408,0.533,152.158,False,Solo,371846.0,62.0,band,boy band
2upjcGvuiTCGSaGPZZ2dtD,1846,1991,277173,6,1,3,0.213,0.367,0.429,6.72e-06,0.0946,-9.471,0.0334,0.194,157.812,False,Solo,772094.0,67.0,band,album rock
2uqzvuJgVLuMc6vwmhOxur,298,1975,180733,9,1,4,0.04,0.645,0.624,7.68e-06,0.117,-8.16,0.0296,0.852,81.326,False,Solo,19737.0,42.0,singer,bubblegum pop
2usj6EGRtG2fIo646SOG1h,21,1976,305800,9,1,4,0.0025,0.838,0.548,0.033,0.0884,-8.239,0.0507,0.741,121.773,False,Solo,921.0,26.0,-,-
2usvuw8giHNlrFq2onEw74,967,1998,239467,11,0,4,0.17,0.941,0.605,2.33e-06,0.165,-3.11,0.287,0.607,96.1,True,Solo,176069.0,51.0,rapper,gangster rap
2uuMsmRyRs1ey3aXRX01jP,953,1991,241893,8,1,3,0.0772,0.607,0.742,0.0,0.126,-11.151,0.0316,0.736,145.3,False,Solo,624304.0,68.0,band,album rock
2uuoyQcrxDGU2lLo19lMtP,201,1977,178027,9,1,4,0.658,0.613,0.513,0.0,0.0654,-10.773,0.0599,0.635,132.11,False,Solo,929254.0,73.0,band,album rock
2uwqi8xxyBVTanA1ZxlNu5,606,1987,279827,3,1,4,0.396,0.82,0.701,0.02,0.624,-11.086,0.0379,0.87,124.966,False,Collaboration,91572.0,58.0,band,new wave pop
2uzyiRdvfNI5WxUiItv1y9,1409,1973,402867,2,1,4,0.0218,0.262,0.818,0.916,0.276,-5.538,0.152,0.395,183.629,False,Solo,88006.0,50.0,band,album rock
2v0tUVn2zUaYzvLLfWNZLQ,253,1992,254280,4,0,4,0.0291,0.506,0.818,0.000123,0.184,-5.051,0.176,0.656,188.807,False,Solo,415843.0,58.0,singer,dance pop
2v32CGfALncxmdlF4JbKZ4,1235,1968,159533,2,1,4,0.506,0.548,0.518,0.0,0.435,-8.037,0.0288,0.617,122.811,False,Solo,95363.0,51.0,band,adult standards
2v50wrqvqHvU2exU1BH7um,1873,1993,240695,8,1,4,0.332,0.643,0.525,0.0,0.0756,-8.4,0.0505,0.319,76.946,False,Solo,26290.0,40.0,-,karaoke
2v5pkKEv1JPBCADyreLYW2,975,2010,223413,0,0,4,0.543,0.605,0.521,0.631,0.256,-6.235,0.0293,0.329,155.809,False,Solo,7982.0,50.0,-,coverchill
2v6342XyjC0OU2jMUf8aSs,561,2001,200539,4,0,4,0.11,0.732,0.569,0.0,0.465,-11.484,0.104,0.881,93.913,False,Solo,26290.0,40.0,-,karaoke
2v6HBaafQ3kHEBZqvttnOw,68,1975,166933,0,1,4,0.0317,0.608,0.677,5.5e-06,0.0712,-8.176,0.034,0.853,145.156,False,Solo,300758.0,64.0,singer,adult standards
2v6gD9IRO7hQcRGhHqKHfV,8,1970,178418,4,0,4,0.922,0.528,0.341,0.0,0.135,-12.768,0.03,0.337,111.336,False,Solo,4651.0,33.0,band,bubblegum pop
2v7qe4TkWOM0upTIDcSnd3,1618,1985,230600,5,1,4,0.31,0.643,0.721,0.000568,0.0819,-6.706,0.0283,0.831,123.73,False,Solo,228555.0,55.0,band,album rock
2v89G6dKQHB3LiV1Ej1vfX,47,2007,254493,1,0,4,0.503,0.791,0.656,0.0,0.0371,-6.058,0.187,0.606,76.505,True,Solo,505837.0,65.0,rapper,crunk
2v8STil8ITqyleiXuIsc97,545,1977,227587,1,1,4,0.0294,0.444,0.92,1.05e-05,0.0567,-3.845,0.0639,0.824,133.316,False,Solo,2022.0,22.0,-,-
2vBiZ7nBe0OqTZKWGP0s4K,12,2011,228107,11,1,4,0.000372,0.508,0.832,0.0,0.0859,-4.395,0.032,0.404,136.004,False,Solo,3790514.0,79.0,band,alternative metal
2vCrT7IHSFMrIB1rSUjpuS,146,1975,245653,5,0,4,0.187,0.668,0.592,0.116,0.128,-10.57,0.0487,0.723,99.352,False,Solo,131521.0,54.0,band,classic soul
2vE3Mc1AsQRMWELaCY0ZEp,1360,1988,219867,0,1,4,0.693,0.356,0.916,0.284,0.0972,-8.597,0.0349,0.878,113.05,False,Solo,138.0,13.0,duo,-
2vE5u8H9urlvYNqWV3ENyw,27,1972,251907,0,1,3,0.759,0.441,0.202,0.00017,0.28,-16.412,0.0366,0.326,108.105,False,Collaboration,68002.0,43.0,singer,beach music
2vG1yrWSMiL6egg6w4e9ma,1461,1992,293106,7,1,4,0.0894,0.765,0.831,0.0,0.393,-6.522,0.0565,0.809,100.026,False,Solo,572659.0,65.0,band,dance pop
